2025-11-23 22:08:07.693 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: dusk-beyond-the-end-of-the-world-19905.jpg
2025-11-23 22:08:07.693 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: dusk-beyond-the-end-of-the-world-19905
2025-11-23 22:08:07.695 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem hero-without-a-class-who-even-needs-skills-19912 já em cache de memória
2025-11-23 22:08:07.696 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928 já em cache de memória
2025-11-23 22:08:07.697 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem the-banished-court-magician-aims-to-become-the-strongest-19902 já em cache de memória
2025-11-23 22:08:07.699 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem my-status-as-an-assassin-obviously-exceeds-the-heros-19922 já em cache de memória
2025-11-23 22:08:07.750 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: hands-off-sawaranaide-kotesashi-kun-uncensored-19943.jpg
2025-11-23 22:08:07.750 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: hands-off-sawaranaide-kotesashi-kun-uncensored-19943
2025-11-23 22:08:07.755 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: renegade-immortal-18573.jpg
2025-11-23 22:08:07.755 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: renegade-immortal-18573
2025-11-23 22:08:07.760 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: the-fated-magical-princess-who-made-me-a-princess-19875.jpg
2025-11-23 22:08:07.760 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: the-fated-magical-princess-who-made-me-a-princess-19875
2025-11-23 22:08:07.765 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: hands-off-sawaranaide-kotesashi-kun-19896.jpg
2025-11-23 22:08:07.765 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: hands-off-sawaranaide-kotesashi-kun-19896
2025-11-23 22:08:07.769 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: one-piece-wano-kuni-sp-18217.jpg
